TicketID,EventID,AttendeeID,PurchaseDate,Price
26359,646,8431,2024-05-07,121
26360,427,4387,2024-03-29,17
26361,126,8929,2024-02-12,153
26362,331,2788,2024-04-30,110
26363,391,1844,2024-03-14,178
26364,894,3768,2024-01-29,30
26365,117,8727,2024-03-16,18
26366,570,3302,2024-07-03,189
26367,541,7128,2024-01-13,82
26368,664,1245,2024-04-26,66
26369,179,6157,2024-01-12,72
26370,971,1183,2024-08-23,148
26371,368,5797,2024-08-12,137
26372,853,2697,2024-08-08,191
26373,884,6167,2024-03-03,122
26374,877,1045,2024-04-17,121
26375,818,1663,2024-06-10,64
26376,90,1982,2024-03-20,95
26377,489,2791,2024-03-05,127
26378,715,1600,2024-02-27,130
26379,735,6292,2024-08-22,56
26380,48,986,2024-03-30,116
26381,632,9174,2024-07-01,36
26382,852,4967,2024-02-20,41
26383,783,6353,2024-05-25,198
26384,586,7298,2024-07-16,43
26385,435,7703,2024-07-29,120
26386,995,6878,2024-07-17,125
26387,167,1997,2024-01-21,136
26388,57,5136,2024-07-22,122
26389,424,4756,2024-07-03,74
26390,837,5489,2024-04-28,80
26391,505,5900,2024-04-26,160
26392,472,4251,2024-05-09,134
26393,546,2645,2024-06-19,28
26394,146,2740,2024-08-26,150
26395,530,9128,2024-08-25,58
26396,261,1929,2024-02-08,92
26397,167,921,2024-02-05,27
26398,364,4162,2024-06-22,150
26399,482,1271,2024-07-31,64
26400,953,2342,2024-04-18,22
26401,563,2544,2024-09-08,74
26402,963,6892,2024-01-23,176
26403,743,1925,2024-04-09,161
26404,599,2443,2024-03-14,196
26405,173,8787,2024-07-02,195
26406,197,5814,2024-07-27,158
26407,757,4420,2024-05-09,162
26408,852,4892,2024-08-14,105
26409,860,4276,2024-08-18,107
26410,760,6926,2024-02-24,137
26411,74,5205,2024-01-20,14
26412,745,1619,2024-02-11,159
26413,657,3534,2024-04-09,157
26414,887,166,2024-06-09,30
26415,317,3208,2024-03-07,115
26416,676,3779,2024-03-12,59
26417,765,8837,2024-05-02,67
26418,797,5914,2024-05-29,95
26419,369,4363,2024-09-17,47
26420,785,6188,2024-03-27,134
26421,577,1039,2024-05-23,51
26422,720,515,2024-01-25,193
26423,292,6293,2024-09-05,85
26424,266,8484,2024-08-26,174
26425,97,4002,2024-01-14,39
26426,835,787,2024-06-02,146
26427,475,4434,2024-02-07,193
26428,16,8465,2024-02-11,56
26429,426,8419,2024-08-16,43
26430,600,2944,2024-08-08,40
26431,865,7225,2024-05-26,113
26432,996,9407,2024-02-27,88
26433,515,2355,2024-03-22,186
26434,700,8469,2024-01-17,57
26435,49,7100,2024-07-25,113
26436,731,1094,2024-02-25,39
26437,699,7211,2024-04-09,40
26438,157,6760,2024-02-23,185
26439,752,3015,2024-09-15,152
26440,867,8555,2024-03-16,74
26441,232,2801,2024-05-23,32
26442,194,5988,2024-02-03,115
26443,645,2158,2024-03-02,43
26444,529,6919,2024-01-23,162
26445,660,7643,2024-08-07,113
26446,322,2525,2024-09-01,77
26447,343,6779,2024-05-02,165
26448,201,1533,2024-01-28,152
26449,34,1262,2024-03-01,152
26450,760,1165,2024-04-09,164
26451,834,8389,2024-01-30,125
26452,538,7510,2024-03-14,50
26453,790,782,2024-05-21,114
26454,617,1642,2024-04-08,97
26455,599,3085,2024-07-29,145
26456,919,2753,2024-04-12,160
26457,307,7829,2024-05-29,147
26458,928,9678,2024-01-12,71
26459,793,3541,2024-04-13,137
26460,882,2995,2024-07-22,90
26461,110,9484,2024-03-14,59
26462,519,4798,2024-08-04,179
26463,462,8793,2024-05-16,45
26464,327,7564,2024-09-11,48
26465,907,5403,2024-01-12,113
26466,835,3846,2024-01-27,96
26467,604,6088,2024-07-12,95
26468,488,3452,2024-08-14,166
26469,449,2270,2024-06-24,37
26470,875,7108,2024-01-01,22
26471,815,370,2024-05-18,63
26472,336,739,2024-07-18,179
26473,103,7113,2024-02-10,145
26474,958,4475,2024-08-14,114
26475,482,1646,2024-07-19,110
26476,575,6155,2024-03-16,103
26477,213,9475,2024-05-15,22
26478,90,6273,2024-02-01,146
26479,9,4915,2024-01-19,93
26480,446,4581,2024-05-10,155
26481,427,4879,2024-05-06,189
26482,711,3185,2024-03-04,15
26483,60,3693,2024-02-06,91
26484,126,114,2024-04-13,194
26485,318,9176,2024-02-15,74
26486,891,9744,2024-09-13,19
26487,18,5210,2024-05-06,44
26488,965,4318,2024-01-30,188
26489,114,2234,2024-01-27,180
26490,414,2179,2024-01-29,95
26491,586,2195,2024-05-19,40
26492,112,848,2024-02-05,30
26493,94,7032,2024-02-28,56
26494,464,2058,2024-02-18,160
26495,465,1174,2024-06-30,18
26496,747,2301,2024-07-13,127
26497,400,9572,2024-04-06,146
26498,785,1568,2024-05-29,139
26499,763,7462,2024-01-24,197
26500,3,5609,2024-03-31,73
26501,55,1856,2024-01-05,58
26502,434,3063,2024-04-29,50
26503,230,2320,2024-06-05,184
26504,735,4244,2024-03-24,116
26505,284,7080,2024-08-22,160
26506,416,4067,2024-04-11,84
26507,131,2930,2024-08-31,112
26508,345,2826,2024-02-20,53
26509,59,7165,2024-02-03,195
26510,606,4064,2024-08-10,48
26511,16,3869,2024-07-10,144
26512,821,9389,2024-08-17,72
26513,671,6395,2024-09-06,166
26514,354,252,2024-04-04,114
26515,398,1455,2024-03-20,117
26516,893,4259,2024-04-20,45
26517,680,9307,2024-07-02,137
26518,477,5471,2024-06-08,79
26519,792,6861,2024-05-25,66
26520,21,6014,2024-05-28,22
26521,840,1482,2024-03-23,62
26522,344,7434,2024-06-01,188
26523,838,6047,2024-02-25,160
26524,870,9197,2024-05-12,76
26525,945,4345,2024-05-18,90
26526,895,2794,2024-09-11,130
26527,499,5814,2024-07-21,142
26528,39,9577,2024-08-11,98
26529,979,2721,2024-01-25,95
26530,943,336,2024-05-10,81
26531,656,8541,2024-01-01,187
26532,150,7315,2024-08-20,160
26533,637,1783,2024-06-17,146
26534,992,5976,2024-06-23,174
26535,213,8881,2024-02-23,50
26536,785,4265,2024-06-11,103
26537,512,2356,2024-03-29,90
26538,157,4966,2024-08-30,27
26539,487,8496,2024-03-18,196
26540,676,354,2024-05-01,124
26541,855,3568,2024-02-25,101
26542,352,8553,2024-02-13,16
26543,728,868,2024-04-30,158
26544,444,6455,2024-06-18,85
26545,449,2386,2024-02-20,153
26546,463,4035,2024-04-10,46
26547,539,8605,2024-06-01,176
26548,833,2349,2024-01-22,20
26549,642,6195,2024-02-26,57
26550,142,3317,2024-02-25,89
26551,560,4131,2024-03-20,175
26552,892,4185,2024-01-18,27
26553,56,1123,2024-05-21,135
26554,510,5080,2024-03-11,191
26555,39,5100,2024-04-16,47
26556,850,4443,2024-03-24,180
26557,739,1251,2024-08-01,136
26558,150,6833,2024-04-02,133
26559,57,7539,2024-02-22,142
26560,593,5802,2024-05-02,74
26561,558,8115,2024-01-13,10
26562,924,9659,2024-04-01,53
26563,414,8279,2024-08-10,75
26564,412,8678,2024-04-27,157
26565,621,3016,2024-03-18,196
26566,928,710,2024-02-23,84
26567,195,9482,2024-03-17,82
26568,528,361,2024-08-27,166
26569,386,1943,2024-04-27,79
26570,33,127,2024-07-17,191
26571,481,4351,2024-03-24,121
26572,999,1684,2024-02-20,170
26573,232,3250,2024-09-12,144
26574,406,78,2024-02-06,69
26575,187,288,2024-01-21,141
26576,977,9397,2024-07-08,153
26577,981,8266,2024-09-09,26
26578,892,4988,2024-07-10,48
26579,991,8853,2024-05-20,130
26580,365,680,2024-01-02,155
26581,277,7219,2024-07-14,59
26582,999,9888,2024-02-04,158
26583,65,1724,2024-07-02,114
26584,994,4000,2024-03-30,97
26585,397,2694,2024-03-06,169
26586,93,5009,2024-08-13,185
26587,232,6771,2024-06-29,26
26588,433,5690,2024-01-04,12
26589,427,6902,2024-08-14,116
26590,128,8821,2024-05-17,169
26591,871,6790,2024-06-11,165
26592,84,8971,2024-02-05,64
26593,876,4749,2024-03-24,101
26594,283,9484,2024-03-14,106
26595,933,7901,2024-01-05,139
26596,983,2339,2024-08-22,24
26597,950,3249,2024-07-13,125
26598,46,9116,2024-08-28,48
26599,335,1619,2024-07-29,56
26600,575,7473,2024-01-13,165
26601,782,544,2024-02-19,111
26602,197,6622,2024-03-30,178
26603,25,1398,2024-03-22,65
26604,393,1185,2024-06-05,188
26605,745,722,2024-09-08,79
26606,249,9358,2024-02-12,160
26607,860,7513,2024-05-22,131
26608,441,3655,2024-07-18,127
26609,104,5785,2024-06-27,141
26610,750,7881,2024-03-19,68
26611,26,1841,2024-03-12,111
26612,547,2737,2024-03-23,121
26613,845,4290,2024-05-14,46
26614,767,345,2024-01-14,160
26615,995,3900,2024-02-10,191
26616,886,5558,2024-07-03,94
26617,119,6259,2024-01-27,56
26618,613,6920,2024-06-08,124
26619,911,9016,2024-06-01,11
26620,6,6759,2024-09-18,136
26621,436,3991,2024-02-04,134
26622,444,1800,2024-03-15,18
26623,900,9008,2024-04-24,175
26624,246,9022,2024-01-12,24
26625,542,7278,2024-05-05,60
26626,753,6205,2024-05-02,147
26627,799,5813,2024-08-01,158
26628,394,4638,2024-05-26,43
26629,994,2177,2024-04-01,70
26630,278,8635,2024-02-13,114
26631,573,2958,2024-06-28,18
26632,215,6417,2024-09-07,191
26633,450,5048,2024-06-02,59
26634,363,5843,2024-04-13,71
26635,762,9276,2024-06-18,77
26636,617,8896,2024-03-03,22
26637,352,2466,2024-05-24,197
26638,752,4666,2024-07-24,55
26639,975,3223,2024-06-26,144
26640,404,6066,2024-07-15,84
26641,269,8370,2024-01-24,50
26642,421,8772,2024-07-01,187
26643,559,7032,2024-05-27,142
26644,851,7909,2024-05-29,147
26645,218,9767,2024-01-13,71
26646,678,1514,2024-06-23,14
26647,179,3995,2024-06-28,125
26648,227,7975,2024-02-16,65
26649,128,7877,2024-07-01,132
26650,973,27,2024-03-13,167
26651,851,9474,2024-04-07,118
26652,901,9062,2024-06-18,21
26653,102,5538,2024-01-10,114
26654,9,219,2024-06-04,44
26655,344,7867,2024-07-09,162
26656,639,7850,2024-01-20,186
26657,865,7352,2024-08-04,71
26658,359,2601,2024-01-18,151
26659,173,1744,2024-04-02,125
26660,17,7149,2024-09-07,111
26661,745,1123,2024-06-06,120
26662,524,8680,2024-05-13,77
26663,593,8606,2024-05-07,21
26664,120,8639,2024-08-24,130
26665,749,2045,2024-05-29,47
26666,983,7938,2024-03-29,28
26667,365,7004,2024-02-24,95
26668,571,4789,2024-01-31,180
26669,606,4182,2024-05-28,98
26670,705,1583,2024-06-28,51
26671,685,2505,2024-07-31,19
26672,999,2043,2024-04-29,184
26673,319,3117,2024-06-19,121
26674,270,2564,2024-04-17,162
26675,516,6347,2024-07-05,15
26676,966,9682,2024-03-02,13
26677,169,8175,2024-07-27,52
26678,788,6134,2024-03-12,142
26679,853,968,2024-02-15,174
26680,686,1563,2024-03-18,22
26681,63,3954,2024-04-09,106
26682,240,4213,2024-07-22,75
26683,975,5019,2024-01-19,152
26684,696,7643,2024-05-06,194
26685,882,2146,2024-02-13,192
26686,485,6692,2024-08-13,34
26687,190,4158,2024-07-29,113
26688,98,7312,2024-08-25,26
26689,911,2148,2024-07-02,174
26690,120,3087,2024-09-15,105
26691,651,9866,2024-04-02,189
26692,816,1574,2024-03-01,75
26693,122,5494,2024-03-30,28
26694,599,4408,2024-08-17,42
26695,34,3375,2024-05-02,40
26696,766,2084,2024-01-02,160
26697,542,8842,2024-04-01,188
26698,228,904,2024-04-24,32
26699,115,2804,2024-06-28,175
26700,376,528,2024-02-17,65
26701,947,1809,2024-08-02,160
26702,37,3095,2024-01-31,189
26703,853,7724,2024-09-09,108
26704,746,9057,2024-03-21,78
26705,25,5868,2024-09-06,53
26706,4,3070,2024-06-13,113
26707,660,8543,2024-02-01,188
26708,893,1255,2024-09-01,38
26709,931,2213,2024-07-22,31
26710,651,287,2024-02-27,137
26711,693,8500,2024-03-17,187
26712,283,9161,2024-05-11,44
26713,216,9917,2024-02-09,146
26714,858,2654,2024-09-16,142
26715,73,3832,2024-01-26,153
26716,307,8882,2024-05-24,38
26717,746,3960,2024-02-03,194
26718,73,7746,2024-09-02,50
26719,813,3805,2024-05-31,185
26720,110,1005,2024-05-22,48
26721,824,5506,2024-09-13,75
26722,193,7244,2024-05-24,180
26723,4,2364,2024-03-22,173
26724,866,6004,2024-07-12,76
26725,93,883,2024-07-21,34
26726,351,4501,2024-06-06,96
26727,27,3617,2024-07-28,141
26728,156,2521,2024-02-09,50
26729,149,1333,2024-09-17,106
26730,360,1137,2024-03-08,143
26731,546,6892,2024-09-09,50
26732,191,7825,2024-03-26,46
26733,769,6769,2024-08-26,40
26734,693,87,2024-01-21,23
26735,8,6594,2024-08-09,101
26736,886,6992,2024-06-12,158
26737,390,2047,2024-01-02,163
26738,555,844,2024-06-16,23
26739,362,8746,2024-06-01,30
26740,946,9532,2024-05-14,60
26741,773,1915,2024-08-22,142
26742,117,397,2024-09-03,133
26743,813,5029,2024-08-09,140
26744,193,6691,2024-06-11,89
26745,703,7439,2024-09-15,192
26746,132,3180,2024-07-25,188
26747,580,2357,2024-07-22,141
26748,808,399,2024-06-23,36
26749,687,5949,2024-07-04,111
26750,92,5507,2024-03-30,175
26751,913,7499,2024-05-23,134
26752,713,2483,2024-08-09,33
26753,752,2040,2024-08-08,67
26754,921,5922,2024-09-05,101
26755,811,2706,2024-05-30,171
26756,638,6118,2024-04-20,136
26757,633,5761,2024-04-13,41
26758,971,3119,2024-09-13,143
26759,284,483,2024-09-19,96
26760,202,2813,2024-06-30,19
26761,848,5001,2024-06-16,67
26762,622,4349,2024-04-14,62
26763,874,3822,2024-01-09,117
26764,749,257,2024-03-22,90
26765,774,1076,2024-09-06,12
26766,363,1870,2024-06-25,104
26767,182,414,2024-01-13,88
26768,427,9524,2024-02-23,17
26769,538,4808,2024-04-11,144
26770,581,266,2024-07-21,52
26771,112,9192,2024-04-20,170
26772,293,4667,2024-01-07,167
26773,592,3537,2024-06-01,137
26774,673,9514,2024-03-17,106
26775,685,8593,2024-01-09,26
26776,421,2831,2024-05-01,191
26777,853,543,2024-04-01,14
26778,534,2984,2024-08-31,194
26779,225,4159,2024-08-10,156
26780,570,8903,2024-01-06,23
26781,44,6689,2024-01-19,117
26782,642,1207,2024-06-20,74
26783,109,6214,2024-06-28,113
26784,378,4268,2024-05-17,85
26785,669,6768,2024-01-28,132
26786,879,8107,2024-01-14,43
26787,437,4570,2024-08-10,74
26788,287,7867,2024-09-15,29
26789,28,6315,2024-08-17,134
26790,758,8223,2024-06-17,111
26791,428,3626,2024-03-08,188
26792,842,2084,2024-01-20,175
26793,497,3482,2024-06-15,33
26794,628,484,2024-09-10,138
26795,806,308,2024-06-25,32
26796,197,3648,2024-09-15,178
26797,787,840,2024-06-01,86
26798,790,5665,2024-04-04,26
26799,796,607,2024-02-07,95
26800,800,1833,2024-05-08,100
26801,700,217,2024-05-14,164
26802,830,6376,2024-06-28,159
26803,526,6904,2024-06-17,187
26804,717,5468,2024-02-01,70
26805,258,974,2024-05-15,75
26806,193,1334,2024-04-25,22
26807,61,6357,2024-04-14,153
26808,781,82,2024-07-30,24
26809,469,2234,2024-05-25,141
26810,660,3347,2024-08-30,191
26811,826,8165,2024-01-31,147
26812,901,1962,2024-02-18,107
26813,756,2304,2024-07-21,144
26814,502,8079,2024-09-13,10
26815,642,8020,2024-08-18,83
26816,937,9078,2024-01-28,40
26817,153,8192,2024-05-24,56
26818,884,5072,2024-05-30,171
26819,561,1941,2024-03-29,158
26820,108,2548,2024-05-29,83
26821,943,880,2024-08-05,112
26822,580,8502,2024-05-26,84
26823,445,4373,2024-07-16,89
26824,501,5113,2024-06-14,146
26825,420,479,2024-04-22,38
26826,304,4719,2024-03-26,179
26827,177,7981,2024-01-25,89
26828,427,5656,2024-05-10,132
26829,255,1808,2024-03-20,18
26830,237,3891,2024-02-19,78
26831,782,4550,2024-03-27,82
26832,107,1630,2024-01-17,72
26833,987,2893,2024-06-17,188
26834,881,5499,2024-01-30,184
26835,8,3720,2024-02-06,58
26836,433,3989,2024-03-17,94
26837,492,9300,2024-05-08,58
26838,598,6386,2024-07-24,54
26839,979,1263,2024-08-01,161
26840,518,8513,2024-05-02,10
26841,771,767,2024-07-11,48
26842,639,3377,2024-09-16,188
26843,236,3806,2024-07-15,129
26844,581,6728,2024-05-09,116
26845,761,8163,2024-02-16,140
26846,613,5639,2024-02-15,96
26847,401,7903,2024-05-28,27
26848,673,6863,2024-05-08,67
26849,584,1874,2024-02-25,169
26850,155,105,2024-02-13,53
26851,986,3746,2024-04-10,164
26852,338,2101,2024-05-13,110
26853,432,1866,2024-01-23,40
26854,888,5815,2024-04-04,152
26855,874,4048,2024-08-20,160
26856,11,1879,2024-03-01,150
26857,678,2043,2024-02-27,194
26858,44,1001,2024-03-08,83
26859,709,7630,2024-07-19,19
26860,363,3388,2024-07-23,172
26861,437,7454,2024-02-24,137
26862,982,6343,2024-03-23,112
26863,258,8542,2024-01-06,198
26864,345,7438,2024-01-15,116
26865,8,4240,2024-04-02,86
26866,725,3280,2024-03-08,25
26867,530,5177,2024-06-02,123
26868,409,3543,2024-06-29,56
26869,29,2545,2024-04-29,142
26870,668,2321,2024-07-26,176
26871,300,5491,2024-07-01,104
26872,101,3511,2024-08-12,27
26873,127,5863,2024-04-10,33
26874,372,5424,2024-01-16,53
26875,704,4811,2024-07-10,90
26876,334,7685,2024-02-25,165
26877,302,7243,2024-04-19,110
26878,748,9389,2024-05-14,56
26879,39,7688,2024-01-02,50
26880,74,7270,2024-07-01,146
26881,40,7952,2024-04-17,166
26882,13,8724,2024-05-13,101
26883,733,3514,2024-04-06,128
26884,961,6113,2024-03-14,61
26885,318,5665,2024-08-03,145
26886,788,3745,2024-04-19,114
26887,290,5449,2024-07-14,40
26888,947,9860,2024-01-22,84
26889,381,1914,2024-03-05,75
26890,342,1005,2024-02-19,94
26891,94,8306,2024-05-20,39
26892,724,3069,2024-08-06,184
26893,939,4593,2024-01-03,132
26894,463,6648,2024-04-14,186
26895,674,6661,2024-04-23,64
26896,624,9272,2024-08-25,182
26897,927,4115,2024-05-06,78
26898,654,9827,2024-03-05,57
26899,178,8137,2024-01-26,125
26900,913,6101,2024-08-20,140
26901,844,7479,2024-01-27,128
26902,568,9942,2024-06-05,37
26903,890,8816,2024-04-08,179
26904,280,4682,2024-07-12,38
26905,388,4692,2024-08-12,134
26906,551,1881,2024-03-30,37
26907,70,8709,2024-04-13,150
26908,521,3508,2024-03-29,98
26909,685,5530,2024-09-19,139
26910,15,7715,2024-09-04,146
26911,82,6878,2024-08-17,105
26912,809,4481,2024-06-20,120
26913,95,3389,2024-02-03,125
26914,944,2184,2024-06-17,189
26915,593,6274,2024-03-24,45
26916,250,6214,2024-06-13,99
26917,474,7721,2024-05-19,139
26918,686,2728,2024-06-28,144
26919,500,6702,2024-02-25,146
26920,999,4935,2024-01-09,63
26921,750,5030,2024-05-02,142
26922,714,5305,2024-03-12,24
26923,540,726,2024-09-17,44
26924,71,3605,2024-02-11,80
26925,783,9419,2024-08-08,110
26926,598,3982,2024-04-26,139
26927,585,9156,2024-09-05,109
26928,722,8209,2024-03-08,152
26929,775,9440,2024-03-13,92
26930,23,8838,2024-02-02,189
26931,712,4028,2024-09-19,23
26932,102,7064,2024-09-05,157
26933,946,5363,2024-04-21,83
26934,295,576,2024-01-03,176
26935,800,6396,2024-01-29,46
26936,770,8813,2024-04-17,153
26937,652,6011,2024-07-08,181
26938,443,5750,2024-02-04,96
26939,523,2652,2024-01-25,21
26940,66,6025,2024-08-04,144
26941,606,3258,2024-06-02,26
26942,322,4549,2024-03-18,171
26943,810,1061,2024-08-15,72
26944,395,7915,2024-06-10,16
26945,29,299,2024-09-14,12
26946,189,4757,2024-07-21,94
26947,934,3190,2024-02-23,94
26948,655,4171,2024-04-16,166
26949,850,2128,2024-06-09,67
26950,262,2991,2024-07-05,108
26951,314,5350,2024-08-14,14
26952,41,7073,2024-06-13,71
26953,775,9399,2024-09-17,171
26954,545,6318,2024-05-26,111
26955,702,102,2024-09-11,117
26956,305,7535,2024-07-17,79
26957,783,1436,2024-08-23,195
26958,636,5173,2024-02-05,34
26959,935,7957,2024-08-13,156
26960,955,9925,2024-03-21,72
26961,470,9680,2024-05-31,116
26962,658,8657,2024-01-18,26
26963,654,9520,2024-03-23,22
26964,86,7963,2024-03-29,39
26965,196,7016,2024-02-29,198
26966,703,6078,2024-04-04,26
26967,668,3800,2024-06-30,24
26968,808,7518,2024-05-15,144
26969,525,1242,2024-09-02,139
26970,335,2712,2024-05-16,36
26971,215,1659,2024-07-27,136
26972,129,3331,2024-05-31,138
26973,877,2741,2024-08-10,75
26974,642,1940,2024-04-27,149
26975,995,8058,2024-01-26,22
26976,647,7693,2024-02-11,185
26977,549,8189,2024-01-31,86
26978,386,314,2024-05-05,185
26979,963,3732,2024-02-21,46
26980,650,6676,2024-05-17,118
26981,11,1769,2024-02-04,114
26982,106,4283,2024-01-24,39
26983,610,182,2024-01-31,173
26984,217,463,2024-05-26,179
26985,644,7491,2024-06-22,156
26986,283,5835,2024-01-28,188
26987,249,7947,2024-06-18,191
26988,309,6626,2024-03-31,165
26989,327,5998,2024-07-07,178
26990,318,636,2024-04-27,39
26991,519,9614,2024-01-05,111
26992,92,9672,2024-04-16,94
26993,103,3288,2024-03-17,16
26994,416,4046,2024-04-26,162
26995,434,86,2024-07-22,136
26996,315,5403,2024-03-02,51
26997,790,6910,2024-08-12,25
26998,245,7609,2024-01-12,164
26999,689,7111,2024-01-19,133
27000,261,6207,2024-03-06,75
27001,942,1096,2024-04-01,130
27002,38,6893,2024-08-15,95
27003,143,500,2024-02-14,27
27004,302,9366,2024-06-09,118
27005,962,7061,2024-08-20,11
27006,266,6579,2024-04-01,191
27007,407,3671,2024-07-28,73
27008,533,5588,2024-04-13,186
27009,73,5616,2024-01-12,67
27010,664,6898,2024-08-13,86
27011,240,9598,2024-04-06,50
27012,544,2342,2024-08-11,20
27013,322,1540,2024-09-08,122
27014,65,9253,2024-09-14,30
27015,5,1969,2024-07-29,83
27016,307,5266,2024-06-01,158
27017,853,3372,2024-09-09,18
27018,788,7697,2024-05-23,27
27019,201,6705,2024-06-07,53
27020,270,2238,2024-07-24,66
27021,712,274,2024-06-25,161
27022,946,4587,2024-05-11,50
27023,435,4512,2024-01-21,26
27024,243,1802,2024-06-08,21
27025,756,3209,2024-03-31,78
27026,229,4010,2024-05-20,16
27027,701,5694,2024-02-05,139
27028,590,4455,2024-03-09,171
27029,120,4988,2024-01-28,74
27030,283,341,2024-02-20,49
27031,245,5040,2024-06-26,165
27032,46,4761,2024-05-23,165
27033,808,2440,2024-08-07,131
27034,273,5247,2024-06-21,65
27035,464,4160,2024-06-29,39
27036,741,7320,2024-08-26,116
27037,131,5210,2024-03-19,74
27038,183,8484,2024-08-28,196
27039,150,5238,2024-02-08,112
27040,408,1997,2024-07-24,67
27041,335,9887,2024-05-18,102
27042,703,5390,2024-01-16,100
27043,209,2069,2024-06-14,149
27044,982,1158,2024-03-01,66
27045,19,6905,2024-08-31,93
27046,499,2065,2024-07-12,44
27047,842,4154,2024-01-27,90
27048,460,745,2024-03-19,71
27049,718,3840,2024-03-24,161
27050,982,7068,2024-07-03,33
27051,910,2745,2024-09-19,56
27052,640,6392,2024-04-01,64
27053,630,3542,2024-09-08,95
27054,130,8755,2024-02-11,28
27055,758,4943,2024-08-11,156
27056,41,692,2024-04-21,109
27057,666,1025,2024-06-06,125
27058,220,446,2024-04-27,109
27059,153,4137,2024-01-08,149
27060,382,318,2024-09-16,132
27061,55,1475,2024-05-24,114
27062,148,7671,2024-01-23,83
27063,377,2477,2024-07-10,128
27064,460,2028,2024-08-21,123
27065,980,9969,2024-04-07,130
27066,627,6077,2024-04-20,148
27067,432,2417,2024-01-06,51
27068,331,5096,2024-03-22,186
27069,19,1739,2024-05-11,79
27070,603,7823,2024-06-01,91
27071,990,2248,2024-06-24,16
27072,867,6691,2024-05-09,104
27073,234,9944,2024-07-09,150
27074,86,8579,2024-08-02,132
27075,408,8821,2024-05-26,39
27076,433,7202,2024-06-30,66
27077,440,1020,2024-01-16,27
27078,145,319,2024-05-08,113
27079,686,6650,2024-04-03,86
27080,600,9300,2024-01-21,81
27081,620,419,2024-01-15,189
27082,20,5953,2024-07-06,131
27083,109,255,2024-08-02,112
27084,526,6907,2024-01-31,160
27085,341,8754,2024-08-21,74
27086,39,6623,2024-09-10,31
27087,997,2853,2024-05-09,149
27088,488,150,2024-08-21,14
27089,60,9331,2024-06-13,106
27090,683,8745,2024-06-02,95
27091,546,2817,2024-03-27,102
27092,747,5340,2024-05-21,109
27093,732,1195,2024-04-04,112
27094,809,5481,2024-06-28,78
27095,875,582,2024-07-26,158
27096,743,4808,2024-01-30,151
27097,256,8717,2024-01-11,53
27098,291,8274,2024-05-31,173
27099,615,1500,2024-07-22,113
27100,567,2599,2024-02-12,14
27101,91,7883,2024-02-07,11
27102,354,1954,2024-03-08,47
27103,696,4536,2024-08-22,56
27104,40,6126,2024-05-05,71
27105,874,5217,2024-04-03,38
27106,109,8899,2024-07-01,33
27107,342,5752,2024-07-04,22
27108,660,5032,2024-06-20,158
27109,9,7319,2024-09-15,153
27110,272,971,2024-01-06,41
27111,558,9656,2024-03-29,179
27112,180,1179,2024-03-03,117
27113,333,7866,2024-02-23,158
27114,407,632,2024-06-09,14
27115,219,6472,2024-07-22,146
27116,883,7656,2024-07-11,61
27117,809,1452,2024-03-14,50
27118,249,1885,2024-07-21,125
27119,585,2723,2024-09-08,106
27120,271,9006,2024-05-26,184
27121,120,4983,2024-09-06,162
27122,975,3605,2024-01-05,175
27123,6,4289,2024-09-15,178
27124,831,2898,2024-05-17,30
27125,943,1213,2024-02-04,147
27126,416,7094,2024-03-31,66
27127,819,8838,2024-04-26,71
27128,586,955,2024-03-01,140
27129,729,5250,2024-06-16,32
27130,978,6195,2024-06-12,47
27131,139,1194,2024-03-18,132
27132,44,8994,2024-02-10,131
27133,624,6522,2024-05-21,153
27134,705,4741,2024-08-12,12
27135,741,7876,2024-01-25,106
27136,378,5795,2024-08-07,56
27137,555,2843,2024-04-15,96
27138,650,7227,2024-06-24,105
27139,670,7269,2024-03-21,66
27140,911,3886,2024-08-03,141
27141,948,514,2024-07-08,157
27142,441,6416,2024-08-18,166
27143,42,4796,2024-08-28,65
27144,409,2143,2024-05-27,37
27145,316,7710,2024-05-02,122
27146,273,201,2024-05-28,162
27147,919,5565,2024-07-27,132
27148,891,706,2024-05-09,31
27149,422,527,2024-01-05,52
27150,814,8285,2024-02-28,98
27151,548,9373,2024-06-24,120
27152,263,2004,2024-04-21,197
27153,354,3399,2024-01-26,108
27154,476,3221,2024-09-04,49
27155,560,6389,2024-05-01,190
27156,411,8904,2024-03-12,137
27157,209,2398,2024-08-16,79
27158,922,7125,2024-01-09,91
27159,49,2929,2024-02-27,176
27160,51,9097,2024-06-14,14
27161,87,3336,2024-09-06,95
27162,731,3989,2024-09-15,157
27163,322,5886,2024-04-13,175
27164,354,3726,2024-08-16,52
27165,168,9725,2024-05-22,131
27166,901,8929,2024-02-02,161
27167,211,5219,2024-09-15,84
27168,844,6573,2024-07-30,125
27169,76,3945,2024-03-05,104
27170,249,2732,2024-09-02,128
27171,219,4837,2024-02-18,157
27172,986,3580,2024-05-18,193
27173,43,6759,2024-05-29,88
27174,320,1953,2024-07-15,73
27175,713,8124,2024-01-07,27
27176,395,938,2024-03-07,152
27177,35,1851,2024-07-22,20
27178,989,1056,2024-08-14,79
27179,487,5074,2024-07-07,39
27180,741,8097,2024-03-08,167
27181,333,5908,2024-01-21,42
27182,555,7130,2024-04-11,136
27183,481,8691,2024-02-24,69
27184,108,8754,2024-08-29,113
